ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,TentCampers,RVCampers,Backcountry
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,10,13799,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,11,15851,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,12,16429,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,1,1154,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,2,11735,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,3,24681,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,4,16234,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,5,19398,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,6,19061,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,7,13016,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,8,16795,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,9,14165,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,10,14084,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,11,14786,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,12,12115,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,1,23959,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,2,22021,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,3,18537,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,4,1635,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,5,4640,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,6,10364,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,7,10508,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,8,8526,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,9,5850,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,10,15722,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,11,23139,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,12,20839,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,1,26793,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,2,31316,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,3,38402,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,4,39597,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,5,40064,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,6,37029,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,7,29502,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,8,18765,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,9,21721,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,10,23448,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,11,23187,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,12,19033,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,1,27724,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,2,30673,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,3,34712,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,4,23642,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,5,27948,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,6,22256,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,7,19551,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,8,19330,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,9,13898,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,10,17184,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,11,21697,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2022,12,16408,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,1,11164,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,2,21898,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,3,26109,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,4,56339,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,5,43708,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,6,26468,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,7,38823,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,8,22034,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,9,21513,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,10,23037,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,11,23851,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2023,12,26276,0,0,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1979,1,15362,1316,5,0,26
Redwood NP,REDW,National Park,Pacific West ,CA,1979,2,17152,1475,3,0,30
Redwood NP,REDW,National Park,Pacific West ,CA,1979,3,27470,1311,22,0,137
Redwood NP,REDW,National Park,Pacific West ,CA,1979,4,24690,2831,51,0,38
Redwood NP,REDW,National Park,Pacific West ,CA,1979,5,26229,9954,148,0,218
Redwood NP,REDW,National Park,Pacific West ,CA,1979,6,64665,10171,225,0,341
Redwood NP,REDW,National Park,Pacific West ,CA,1979,7,58222,7595,393,0,258
Redwood NP,REDW,National Park,Pacific West ,CA,1979,8,55654,7217,355,0,425
Redwood NP,REDW,National Park,Pacific West ,CA,1979,9,51708,17414,221,0,276
Redwood NP,REDW,National Park,Pacific West ,CA,1979,10,31110,2175,33,0,75
Redwood NP,REDW,National Park,Pacific West ,CA,1979,11,22668,2766,33,0,53
Redwood NP,REDW,National Park,Pacific West ,CA,1979,12,18987,2221,12,0,17
Redwood NP,REDW,National Park,Pacific West ,CA,1980,1,19593,2598,12,0,9
Redwood NP,REDW,National Park,Pacific West ,CA,1980,2,19397,2404,11,0,19
Redwood NP,REDW,National Park,Pacific West ,CA,1980,3,25132,2876,31,0,50
Redwood NP,REDW,National Park,Pacific West ,CA,1980,4,26851,2117,67,0,37
Redwood NP,REDW,National Park,Pacific West ,CA,1980,5,33505,8401,214,0,69
Redwood NP,REDW,National Park,Pacific West ,CA,1980,6,52414,11418,191,0,198
Redwood NP,REDW,National Park,Pacific West ,CA,1980,7,78046,10945,311,0,288
Redwood NP,REDW,National Park,Pacific West ,CA,1980,8,74621,8141,494,0,1061
Redwood NP,REDW,National Park,Pacific West ,CA,1980,9,56715,9837,302,0,234
Redwood NP,REDW,National Park,Pacific West ,CA,1980,10,35561,4177,63,0,56
Redwood NP,REDW,National Park,Pacific West ,CA,1980,11,20664,2811,21,0,46
Redwood NP,REDW,National Park,Pacific West ,CA,1980,12,29211,1999,4,0,17
Redwood NP,REDW,National Park,Pacific West ,CA,1981,1,17493,2222,14,0,6
Redwood NP,REDW,National Park,Pacific West ,CA,1981,2,17545,2075,9,0,11
Redwood NP,REDW,National Park,Pacific West ,CA,1981,3,25734,1600,11,0,55
Redwood NP,REDW,National Park,Pacific West ,CA,1981,4,36115,5920,75,0,19
Redwood NP,REDW,National Park,Pacific West ,CA,1981,5,46132,8153,79,0,153
Redwood NP,REDW,National Park,Pacific West ,CA,1981,6,70230,15432,89,0,151
Redwood NP,REDW,National Park,Pacific West ,CA,1981,7,94825,16344,118,0,301
Redwood NP,REDW,National Park,Pacific West ,CA,1981,8,107092,9942,225,0,380
Redwood NP,REDW,National Park,Pacific West ,CA,1981,9,61548,7920,60,0,209
Redwood NP,REDW,National Park,Pacific West ,CA,1981,10,37740,5360,30,0,38
Redwood NP,REDW,National Park,Pacific West ,CA,1981,11,18829,2843,45,0,11
Redwood NP,REDW,National Park,Pacific West ,CA,1981,12,16178,5545,15,0,5
Redwood NP,REDW,National Park,Pacific West ,CA,1982,1,15077,1860,13,0,5
Redwood NP,REDW,National Park,Pacific West ,CA,1982,2,14905,4240,10,0,1
Redwood NP,REDW,National Park,Pacific West ,CA,1982,3,15718,4108,4,0,26
Redwood NP,REDW,National Park,Pacific West ,CA,1982,4,21430,6724,22,0,10
Redwood NP,REDW,National Park,Pacific West ,CA,1982,5,41762,8132,30,0,82
Redwood NP,REDW,National Park,Pacific West ,CA,1982,6,57898,15080,79,0,162
Redwood NP,REDW,National Park,Pacific West ,CA,1982,7,90816,13144,175,0,231
Redwood NP,REDW,National Park,Pacific West ,CA,1982,8,83035,9864,175,0,289
Redwood NP,REDW,National Park,Pacific West ,CA,1982,9,54460,8692,123,0,256
Redwood NP,REDW,National Park,Pacific West ,CA,1982,10,39089,4977,63,0,38
Redwood NP,REDW,National Park,Pacific West ,CA,1982,11,20230,3172,41,0,4
Redwood NP,REDW,National Park,Pacific West ,CA,1982,12,12706,2317,20,0,2
Redwood NP,REDW,National Park,Pacific West ,CA,1983,1,15614,2216,15,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1983,2,21535,6988,12,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1983,3,23239,6184,0,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1983,4,22221,8143,20,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1983,5,40274,4388,22,0,73
Redwood NP,REDW,National Park,Pacific West ,CA,1983,6,54382,5500,55,0,159
Redwood NP,REDW,National Park,Pacific West ,CA,1983,7,93768,8436,243,0,380
Redwood NP,REDW,National Park,Pacific West ,CA,1983,8,84910,7816,206,0,338
Redwood NP,REDW,National Park,Pacific West ,CA,1983,9,60044,7300,192,0,124
Redwood NP,REDW,National Park,Pacific West ,CA,1983,10,25808,8644,49,0,32
Redwood NP,REDW,National Park,Pacific West ,CA,1983,11,17114,8072,6,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1983,12,14802,7380,3,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1984,1,15931,9444,26,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1984,2,18542,7576,3,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1984,3,16192,2089,45,0,4
Redwood NP,REDW,National Park,Pacific West ,CA,1984,4,31595,6782,116,0,5
Redwood NP,REDW,National Park,Pacific West ,CA,1984,5,42469,8976,122,0,40
Redwood NP,REDW,National Park,Pacific West ,CA,1984,6,41703,6116,73,0,102
Redwood NP,REDW,National Park,Pacific West ,CA,1984,7,92009,8300,418,0,239
Redwood NP,REDW,National Park,Pacific West ,CA,1984,8,87559,7288,340,0,245
Redwood NP,REDW,National Park,Pacific West ,CA,1984,9,60430,6768,185,0,206
Redwood NP,REDW,National Park,Pacific West ,CA,1984,10,28804,6768,45,0,11
Redwood NP,REDW,National Park,Pacific West ,CA,1984,11,19973,5301,22,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1984,12,11948,4220,6,0,6
Redwood NP,REDW,National Park,Pacific West ,CA,1985,1,15530,6802,12,0,6
Redwood NP,REDW,National Park,Pacific West ,CA,1985,2,15767,8520,46,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1985,3,18695,7422,61,0,10
Redwood NP,REDW,National Park,Pacific West ,CA,1985,4,25662,8958,77,0,31
Redwood NP,REDW,National Park,Pacific West ,CA,1985,5,46280,7926,299,0,91
Redwood NP,REDW,National Park,Pacific West ,CA,1985,6,62831,10284,322,0,60
Redwood NP,REDW,National Park,Pacific West ,CA,1985,7,95325,7894,445,0,27
Redwood NP,REDW,National Park,Pacific West ,CA,1985,8,96878,13494,222,0,522
Redwood NP,REDW,National Park,Pacific West ,CA,1985,9,50367,4720,134,0,55
Redwood NP,REDW,National Park,Pacific West ,CA,1985,10,32962,9152,195,0,29
Redwood NP,REDW,National Park,Pacific West ,CA,1985,11,22497,10496,65,0,12
Redwood NP,REDW,National Park,Pacific West ,CA,1985,12,22997,6968,72,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1986,1,24862,4496,26,0,2
Redwood NP,REDW,National Park,Pacific West ,CA,1986,2,16154,4004,14,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1986,3,21793,3184,27,0,13
Redwood NP,REDW,National Park,Pacific West ,CA,1986,4,27015,3964,59,0,6
Redwood NP,REDW,National Park,Pacific West ,CA,1986,5,50763,15544,127,0,113
Redwood NP,REDW,National Park,Pacific West ,CA,1986,6,62553,13252,178,0,62
Redwood NP,REDW,National Park,Pacific West ,CA,1986,7,109995,12064,218,0,323
Redwood NP,REDW,National Park,Pacific West ,CA,1986,8,108897,12212,285,0,230
Redwood NP,REDW,National Park,Pacific West ,CA,1986,9,59996,9644,245,0,49
Redwood NP,REDW,National Park,Pacific West ,CA,1986,10,42618,12272,195,0,12
Redwood NP,REDW,National Park,Pacific West ,CA,1986,11,23503,11408,14,0,4
Redwood NP,REDW,National Park,Pacific West ,CA,1986,12,19700,8656,50,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1987,1,19901,4256,21,0,8
Redwood NP,REDW,National Park,Pacific West ,CA,1987,2,22619,5224,23,0,2
Redwood NP,REDW,National Park,Pacific West ,CA,1987,3,29500,6984,31,0,8
Redwood NP,REDW,National Park,Pacific West ,CA,1987,4,33984,10800,52,0,27
Redwood NP,REDW,National Park,Pacific West ,CA,1987,5,56127,13892,47,0,24
Redwood NP,REDW,National Park,Pacific West ,CA,1987,6,75396,12088,244,0,67
Redwood NP,REDW,National Park,Pacific West ,CA,1987,7,112990,12264,384,0,103
Redwood NP,REDW,National Park,Pacific West ,CA,1987,8,112178,12220,0,0,177
Redwood NP,REDW,National Park,Pacific West ,CA,1987,9,69296,8488,307,0,26
Redwood NP,REDW,National Park,Pacific West ,CA,1987,10,32894,10476,215,0,5
Redwood NP,REDW,National Park,Pacific West ,CA,1987,11,22205,10608,101,0,4
Redwood NP,REDW,National Park,Pacific West ,CA,1987,12,23807,12704,12,0,1
Redwood NP,REDW,National Park,Pacific West ,CA,1988,1,19049,4576,4,0,2
Redwood NP,REDW,National Park,Pacific West ,CA,1988,2,25912,2048,8,0,6
Redwood NP,REDW,National Park,Pacific West ,CA,1988,3,32572,4188,14,0,31
Redwood NP,REDW,National Park,Pacific West ,CA,1988,4,40070,0,210,0,15
Redwood NP,REDW,National Park,Pacific West ,CA,1988,5,56461,7160,70,0,25
Redwood NP,REDW,National Park,Pacific West ,CA,1988,6,83479,0,570,0,65
Redwood NP,REDW,National Park,Pacific West ,CA,1988,7,130356,3648,515,0,202
Redwood NP,REDW,National Park,Pacific West ,CA,1988,8,117022,3060,1115,0,151
Redwood NP,REDW,National Park,Pacific West ,CA,1988,9,81795,8844,110,0,98
Redwood NP,REDW,National Park,Pacific West ,CA,1988,10,45673,1800,513,0,34
Redwood NP,REDW,National Park,Pacific West ,CA,1988,11,21375,0,35,0,12
Redwood NP,REDW,National Park,Pacific West ,CA,1988,12,23371,0,28,0,0
Redwood NP,REDW,National Park,Pacific West ,CA,1989,1,22476,0,10,0,2
Redwood NP,REDW,National Park,Pacific West ,CA,1989,2,21193,0,37,0,13
Redwood NP,REDW,National Park,Pacific West ,CA,1989,3,27392,0,8,0,12
Redwood NP,REDW,National Park,Pacific West ,CA,1989,4,34238,0,11,0,15
Redwood NP,REDW,National Park,Pacific West ,CA,1989,5,56041,0,126,0,42
Redwood NP,REDW,National Park,Pacific West ,CA,1989,6,91340,0,112,0,95
Redwood NP,REDW,National Park,Pacific West ,CA,1989,7,124402,0,150,0,250
Redwood NP,REDW,National Park,Pacific West ,CA,1989,8,110454,0,473,0,175
Redwood NP,REDW,National Park,Pacific West ,CA,1989,9,75835,0,122,0,107
Redwood NP,REDW,National Park,Pacific West ,CA,1989,10,40281,0,28,0,34
Redwood NP,REDW,National Park,Pacific West ,CA,1989,11,26493,0,37,0,9
Redwood NP,REDW,National Park,Pacific West ,CA,1989,12,23970,0,42,0,19
Redwood NP,REDW,National Park,Pacific West ,CA,1990,1,10538,0,12,0,12
Redwood NP,REDW,National Park,Pacific West ,CA,1990,2,10531,0,4,0,7
Redwood NP,REDW,National Park,Pacific West ,CA,1990,3,18929,0,84,0,24
Redwood NP,REDW,National Park,Pacific West ,CA,1990,4,24846,0,95,0,27
Redwood NP,REDW,National Park,Pacific West ,CA,1990,5,27130,0,140,0,53
Redwood NP,REDW,National Park,Pacific West ,CA,1990,6,42462,0,304,0,110
Redwood NP,REDW,National Park,Pacific West ,CA,1990,7,65704,0,325,0,254
Redwood NP,REDW,National Park,Pacific West ,CA,1990,8,60429,0,330,0,266
Redwood NP,REDW,National Park,Pacific West ,CA,1990,9,42700,0,532,0,169
Redwood NP,REDW,National Park,Pacific West ,CA,1990,10,21439,0,290,0,75
Redwood NP,REDW,National Park,Pacific West ,CA,1990,11,13714,0,69,0,23
Redwood NP,REDW,National Park,Pacific West ,CA,1990,12,10036,0,6,0,18
Redwood NP,REDW,National Park,Pacific West ,CA,1991,1,18782,0,27,621,10
Redwood NP,REDW,National Park,Pacific West ,CA,1991,2,12102,0,53,934,12
Redwood NP,REDW,National Park,Pacific West ,CA,1991,3,16710,0,39,925,19
Redwood NP,REDW,National Park,Pacific West ,CA,1991,4,22418,0,50,2319,50
Redwood NP,REDW,National Park,Pacific West ,CA,1991,5,29871,0,162,4361,105
Redwood NP,REDW,National Park,Pacific West ,CA,1991,6,34520,0,136,6966,124
Redwood NP,REDW,National Park,Pacific West ,CA,1991,7,60921,0,310,10417,253
Redwood NP,REDW,National Park,Pacific West ,CA,1991,8,71255,0,694,10444,125
Redwood NP,REDW,National Park,Pacific West ,CA,1991,9,43719,0,629,7574,101
Redwood NP,REDW,National Park,Pacific West ,CA,1991,10,28862,0,59,3297,43
Redwood NP,REDW,National Park,Pacific West ,CA,1991,11,13338,0,68,876,22
Redwood NP,REDW,National Park,Pacific West ,CA,1991,12,13782,0,34,570,14
Redwood NP,REDW,National Park,Pacific West ,CA,1992,1,14664,0,40,1318,18
Redwood NP,REDW,National Park,Pacific West ,CA,1992,2,15439,0,49,1106,28
Redwood NP,REDW,National Park,Pacific West ,CA,1992,3,21947,0,691,1796,45
Redwood NP,REDW,National Park,Pacific West ,CA,1992,4,31689,0,357,2716,29
Redwood NP,REDW,National Park,Pacific West ,CA,1992,5,36478,0,374,3772,83
Redwood NP,REDW,National Park,Pacific West ,CA,1992,6,49382,0,519,8759,105
Redwood NP,REDW,National Park,Pacific West ,CA,1992,7,63634,0,575,9037,235
Redwood NP,REDW,National Park,Pacific West ,CA,1992,8,61426,0,595,10476,497
Redwood NP,REDW,National Park,Pacific West ,CA,1992,9,39614,0,527,6510,194
Redwood NP,REDW,National Park,Pacific West ,CA,1992,10,25215,0,236,3065,131
Redwood NP,REDW,National Park,Pacific West ,CA,1992,11,15203,0,99,835,72
Redwood NP,REDW,National Park,Pacific West ,CA,1992,12,13090,0,87,442,47
Redwood NP,REDW,National Park,Pacific West ,CA,1993,1,13314,0,83,511,20
Redwood NP,REDW,National Park,Pacific West ,CA,1993,2,14547,0,204,547,28
Redwood NP,REDW,National Park,Pacific West ,CA,1993,3,16126,0,147,1116,99
Redwood NP,REDW,National Park,Pacific West ,CA,1993,4,25881,0,237,2160,45
Redwood NP,REDW,National Park,Pacific West ,CA,1993,5,34384,0,264,2746,19
Redwood NP,REDW,National Park,Pacific West ,CA,1993,6,51792,0,1280,6116,40
Redwood NP,REDW,National Park,Pacific West ,CA,1993,7,73388,0,2392,9788,399
Redwood NP,REDW,National Park,Pacific West ,CA,1993,8,73614,0,2438,7633,406
Redwood NP,REDW,National Park,Pacific West ,CA,1993,9,58197,0,786,5802,200
Redwood NP,REDW,National Park,Pacific West ,CA,1993,10,33034,0,221,2695,130
Redwood NP,REDW,National Park,Pacific West ,CA,1993,11,18866,0,159,1065,39
Redwood NP,REDW,National Park,Pacific West ,CA,1993,12,7884,0,69,0,2
Redwood NP,REDW,National Park,Pacific West ,CA,1994,1,13092,0,41,1003,31
Redwood NP,REDW,National Park,Pacific West ,CA,1994,2,11472,0,37,858,2
Redwood NP,REDW,National Park,Pacific West ,CA,1994,3,25367,0,264,2215,129
Redwood NP,REDW,National Park,Pacific West ,CA,1994,4,24370,0,261,3094,97
Redwood NP,REDW,National Park,Pacific West ,CA,1994,5,38339,0,477,4131,126
Redwood NP,REDW,National Park,Pacific West ,CA,1994,6,54722,0,941,7665,258
Redwood NP,REDW,National Park,Pacific West ,CA,1994,7,79816,0,2196,11734,323
Redwood NP,REDW,National Park,Pacific West ,CA,1994,8,78205,0,2335,9434,487
Redwood NP,REDW,National Park,Pacific West ,CA,1994,9,61623,0,957,6712,195
Redwood NP,REDW,National Park,Pacific West ,CA,1994,10,46576,0,513,3923,55
Redwood NP,REDW,National Park,Pacific West ,CA,1994,11,25306,0,121,1122,21
Redwood NP,REDW,National Park,Pacific West ,CA,1994,12,16145,0,79,968,6
Redwood NP,REDW,National Park,Pacific West ,CA,1995,1,13216,0,29,568,615
Redwood NP,REDW,National Park,Pacific West ,CA,1995,2,16262,0,110,1097,27
Redwood NP,REDW,National Park,Pacific West ,CA,1995,3,21486,0,68,819,30
Redwood NP,REDW,National Park,Pacific West ,CA,1995,4,32603,0,506,3853,24
Redwood NP,REDW,National Park,Pacific West ,CA,1995,5,54728,0,563,3991,146
Redwood NP,REDW,National Park,Pacific West ,CA,1995,6,69710,0,1780,10895,0
Redwood NP,REDW,National Park,Pacific West ,CA,1995,7,92704,0,1296,5670,0
Redwood NP,REDW,National Park,Pacific West ,CA,1995,8,132599,0,3052,110786,156
Redwood NP,REDW,National Park,Pacific West ,CA,1995,9,59038,0,947,7387,150
Redwood NP,REDW,National Park,Pacific West ,CA,1995,10,38450,0,587,3559,122
Redwood NP,REDW,National Park,Pacific West ,CA,1995,11,15519,0,160,1603,0
Redwood NP,REDW,National Park,Pacific West ,CA,1995,12,6149,0,40,695,0
Redwood NP,REDW,National Park,Pacific West ,CA,1996,1,10924,0,35,1286,0
Redwood NP,REDW,National Park,Pacific West ,CA,1996,2,13140,0,93,690,10
Redwood NP,REDW,National Park,Pacific West ,CA,1996,3,21290,0,171,1079,125
Redwood NP,REDW,National Park,Pacific West ,CA,1996,4,27396,0,307,9377,0
Redwood NP,REDW,National Park,Pacific West ,CA,1996,5,36107,0,683,3075,0
Redwood NP,REDW,National Park,Pacific West ,CA,1996,6,58363,0,1838,6143,219
Redwood NP,REDW,National Park,Pacific West ,CA,1996,7,69776,0,3513,11424,1758
Redwood NP,REDW,National Park,Pacific West ,CA,1996,8,76032,0,6308,10697,553
Redwood NP,REDW,National Park,Pacific West ,CA,1996,9,49650,0,1032,6699,318
Redwood NP,REDW,National Park,Pacific West ,CA,1996,10,36729,0,275,11867,87
Redwood NP,REDW,National Park,Pacific West ,CA,1996,11,15237,0,148,1178,28
Redwood NP,REDW,National Park,Pacific West ,CA,1996,12,12294,0,33,368,4
Redwood NP,REDW,National Park,Pacific West ,CA,1997,1,12203,0,41,626,0
Redwood NP,REDW,National Park,Pacific West ,CA,1997,2,13001,0,148,961,2
Redwood NP,REDW,National Park,Pacific West ,CA,1997,3,18299,0,367,1550,113
Redwood NP,REDW,National Park,Pacific West ,CA,1997,4,25102,0,479,2471,104
Redwood NP,REDW,National Park,Pacific West ,CA,1997,5,28946,0,830,4104,283
Redwood NP,REDW,National Park,Pacific West ,CA,1997,6,41807,0,5932,1166,354
Redwood NP,REDW,National Park,Pacific West ,CA,1997,7,76879,0,3268,11324,441
Redwood NP,REDW,National Park,Pacific West ,CA,1997,8,64807,0,3075,9806,463
Redwood NP,REDW,National Park,Pacific West ,CA,1997,9,45836,0,1189,6685,208
Redwood NP,REDW,National Park,Pacific West ,CA,1997,10,26465,0,466,3221,93
Redwood NP,REDW,National Park,Pacific West ,CA,1997,11,16137,0,131,1270,78
Redwood NP,REDW,National Park,Pacific West ,CA,1997,12,13006,0,84,1102,30
Redwood NP,REDW,National Park,Pacific West ,CA,1998,1,11253,0,39,1127,9
Redwood NP,REDW,National Park,Pacific West ,CA,1998,2,12047,0,36,453,6
Redwood NP,REDW,National Park,Pacific West ,CA,1998,3,16711,0,142,1143,58
